track_index,recommendations,user_index,rating
377,,9,0.9264060854911804
377,,9,0.9264060854911804
392,,9,0.9276759028434753
392,,9,0.9276759028434753
395,,2,0.940741777420044
395,,2,0.940741777420044
396,,9,0.9264060854911804
396,,9,0.9264060854911804
402,,9,0.9264060854911804
402,,9,0.9264060854911804
403,,9,0.9214081764221191
403,,9,0.9214081764221191
406,,9,0.9214081764221191
406,,9,0.9214081764221191
408,,3,0.9448135495185852
408,,3,0.9448135495185852
412,,3,0.9297477602958679
412,,3,0.9297477602958679
414,,9,0.9264060854911804
414,,9,0.9264060854911804
418,,9,0.9273303151130676
418,,9,0.9273303151130676
424,,9,0.9264060854911804
424,,9,0.9264060854911804
428,,9,0.9494105577468872
428,,9,0.9494105577468872
431,,3,0.9448135495185852
431,,3,0.9448135495185852
432,,9,0.9214081764221191
432,,9,0.9214081764221191
433,,9,0.9273607134819031
433,,9,0.9273607134819031
434,,9,0.9214081764221191
434,,9,0.9214081764221191
435,,9,0.9264060854911804
435,,9,0.9264060854911804
439,,9,0.9527516961097717
439,,9,0.9527516961097717
440,,5,0.9377318024635315
440,,5,0.9377318024635315
443,,9,0.9526110887527466
443,,9,0.9526110887527466
452,,9,0.9273303151130676
452,,9,0.9273303151130676
457,,9,0.924980103969574
457,,9,0.924980103969574
459,,9,0.9272915720939636
459,,9,0.9272915720939636
463,,9,0.9214081764221191
463,,9,0.9214081764221191
465,,9,0.9214081764221191
465,,9,0.9214081764221191
471,,9,0.9214081764221191
471,,9,0.9214081764221191
473,,9,0.9214081764221191
473,,9,0.9214081764221191
474,,9,0.9214081764221191
474,,9,0.9214081764221191
475,,9,0.9264060854911804
475,,9,0.9264060854911804
476,,9,0.9250040054321289
476,,9,0.9250040054321289
485,,9,0.9257112741470337
485,,9,0.9257112741470337
492,,9,0.9273607134819031
492,,9,0.9273607134819031
496,,9,0.9298375248908997
496,,9,0.9298375248908997
507,,9,0.9354569911956787
507,,9,0.9354569911956787
509,,9,0.9307734966278076
509,,9,0.9307734966278076
510,,9,0.9307734966278076
510,,9,0.9307734966278076
529,,9,0.9298375248908997
529,,9,0.9298375248908997
535,,9,0.9354569911956787
535,,9,0.9354569911956787
536,,9,0.9354569911956787
536,,9,0.9354569911956787
539,,9,0.9356723427772522
539,,9,0.9356723427772522
540,,9,0.9354569911956787
540,,9,0.9354569911956787
544,,9,0.9298375248908997
544,,9,0.9298375248908997
546,,9,0.9354569911956787
546,,9,0.9354569911956787
550,,9,0.9354569911956787
550,,9,0.9354569911956787
552,,9,0.9323020577430725
552,,9,0.9323020577430725
555,,9,0.9354569911956787
555,,9,0.9354569911956787
563,,9,0.9307734966278076
563,,9,0.9307734966278076
564,,9,0.9590497016906738
564,,9,0.9590497016906738
568,,9,0.9354569911956787
568,,9,0.9354569911956787
579,,9,0.9347528219223022
579,,9,0.9347528219223022
581,,0,0.9430772662162781
581,,0,0.9430772662162781
582,,9,0.9354569911956787
582,,9,0.9354569911956787
585,,9,0.9307734966278076
585,,9,0.9307734966278076
587,,9,0.9354569911956787
587,,9,0.9354569911956787
593,,9,0.9354569911956787
593,,9,0.9354569911956787
597,,9,0.9759659767150879
597,,9,0.9759659767150879
599,,9,0.9354569911956787
599,,9,0.9354569911956787
600,,9,0.9354569911956787
600,,9,0.9354569911956787
603,,9,0.9297529458999634
603,,9,0.9297529458999634
605,,9,0.9689351320266724
605,,9,0.9689351320266724
608,,9,0.9604790806770325
608,,9,0.9604790806770325
611,,9,0.9393665194511414
611,,9,0.9393665194511414
612,,9,0.9429977536201477
612,,9,0.9429977536201477
613,,9,0.9598551988601685
613,,9,0.9598551988601685
615,,9,0.9393665194511414
615,,9,0.9393665194511414
619,,3,0.9931145310401917
619,,3,0.9931145310401917
623,,1,0.9594592452049255
623,,1,0.9594592452049255
633,,9,0.9409222602844238
633,,9,0.9409222602844238
636,,3,0.987405002117157
636,,3,0.987405002117157
638,,9,0.9393665194511414
638,,9,0.9393665194511414
640,,9,0.9414607882499695
640,,9,0.9414607882499695
641,,9,0.9393665194511414
641,,9,0.9393665194511414
644,,9,0.9414607882499695
644,,9,0.9414607882499695
650,,9,0.9430609941482544
650,,9,0.9430609941482544
657,,9,0.9414302110671997
657,,9,0.9414302110671997
660,,3,0.9664693474769592
660,,3,0.9664693474769592
662,,2,0.9692435264587402
662,,2,0.9692435264587402
666,,9,0.9414607882499695
666,,9,0.9414607882499695
668,,3,0.9829802513122559
668,,3,0.9829802513122559
673,,9,0.9377903938293457
673,,9,0.9377903938293457
677,,9,0.9393665194511414
677,,9,0.9393665194511414
679,,9,0.9414607882499695
679,,9,0.9414607882499695
687,,3,0.9674421548843384
687,,3,0.9674421548843384
692,,0,0.956761360168457
692,,0,0.956761360168457
698,,9,0.9422997832298279
698,,9,0.9422997832298279
704,,9,0.9385583996772766
704,,9,0.9385583996772766
712,,9,0.973141074180603
712,,9,0.973141074180603
719,,9,0.9385583996772766
719,,9,0.9385583996772766
724,,2,0.9504942297935486
724,,2,0.9504942297935486
725,,9,0.9396300911903381
725,,9,0.9396300911903381
730,,9,0.942852258682251
730,,9,0.942852258682251
731,,3,0.9781989455223083
731,,3,0.9781989455223083
732,,9,0.9414607882499695
732,,9,0.9414607882499695
734,,6,0.9470857977867126
734,,6,0.9470857977867126
737,,9,0.9405503869056702
737,,9,0.9405503869056702
738,,9,0.9393665194511414
738,,9,0.9393665194511414
739,,3,0.9379507303237915
739,,3,0.9379507303237915
742,,9,0.9453725814819336
742,,9,0.9453725814819336
748,,3,0.9583006501197815
748,,3,0.9583006501197815
753,,3,0.9805814623832703
753,,3,0.9805814623832703
755,,3,0.9379507303237915
755,,3,0.9379507303237915
758,,0,0.9795392751693726
758,,0,0.9795392751693726
760,,3,0.9379507303237915
760,,3,0.9379507303237915
773,,3,0.9379507303237915
773,,3,0.9379507303237915
774,,3,0.9379507303237915
774,,3,0.9379507303237915
775,,3,0.9697988033294678
775,,3,0.9697988033294678
779,,3,0.9391676187515259
779,,3,0.9391676187515259
782,,3,0.9379507303237915
782,,3,0.9379507303237915
783,,3,0.9379507303237915
783,,3,0.9379507303237915
784,,3,0.9379507303237915
784,,3,0.9379507303237915
787,,3,0.9379507303237915
787,,3,0.9379507303237915
794,,3,0.9379507303237915
794,,3,0.9379507303237915
798,,3,0.9391381144523621
798,,3,0.9391381144523621
802,,3,0.9601312875747681
802,,3,0.9601312875747681
805,,3,0.9379507303237915
805,,3,0.9379507303237915
820,,2,0.9418564438819885
820,,2,0.9418564438819885
826,,3,0.9379507303237915
826,,3,0.9379507303237915
833,,3,0.974134624004364
833,,3,0.974134624004364
835,,2,0.9728249311447144
835,,2,0.9728249311447144
838,,2,0.9579855799674988
838,,2,0.9579855799674988
840,,3,0.9379507303237915
840,,3,0.9379507303237915
842,,3,0.9379507303237915
842,,3,0.9379507303237915
849,,3,0.9379507303237915
849,,3,0.9379507303237915
855,,3,0.9379507303237915
855,,3,0.9379507303237915
857,,3,0.974134624004364
857,,3,0.974134624004364
858,,3,0.9379507303237915
858,,3,0.9379507303237915
859,,3,0.9379507303237915
859,,3,0.9379507303237915
860,,0,0.974976658821106
860,,0,0.974976658821106
861,,3,0.9379507303237915
861,,3,0.9379507303237915
865,,3,0.9379507303237915
865,,3,0.9379507303237915
866,,2,0.9676934480667114
866,,2,0.9676934480667114
870,,3,0.9379507303237915
870,,3,0.9379507303237915
873,,3,0.9379507303237915
873,,3,0.9379507303237915
876,,3,0.9724255204200745
876,,3,0.9724255204200745
881,,3,0.9379507303237915
881,,3,0.9379507303237915
891,,3,0.9379507303237915
891,,3,0.9379507303237915
894,,3,0.9596551656723022
894,,3,0.9596551656723022
897,,9,0.9499478936195374
897,,9,0.9499478936195374
899,,1,0.9582248330116272
899,,1,0.9582248330116272
900,,3,0.9405239820480347
900,,3,0.9405239820480347
905,,3,0.9379507303237915
905,,3,0.9379507303237915
907,,3,0.960667073726654
907,,3,0.960667073726654
912,,0,0.9940309524536133
912,,0,0.9940309524536133
913,,3,0.9620731472969055
913,,3,0.9620731472969055
921,,9,0.9499478936195374
921,,9,0.9499478936195374
922,,1,0.990251362323761
922,,1,0.990251362323761
924,,2,0.9420335292816162
924,,2,0.9420335292816162
934,,3,0.9379507303237915
934,,3,0.9379507303237915
935,,2,0.9440471529960632
935,,2,0.9440471529960632
941,,3,0.9379507303237915
941,,3,0.9379507303237915
946,,3,0.9379507303237915
946,,3,0.9379507303237915
947,,3,0.9391676187515259
947,,3,0.9391676187515259
956,,3,0.9717311263084412
956,,3,0.9717311263084412
957,,3,0.9379507303237915
957,,3,0.9379507303237915
961,,2,0.9407910108566284
961,,2,0.9407910108566284
973,,5,0.9398907423019409
973,,5,0.9398907423019409
974,,3,0.9379507303237915
974,,3,0.9379507303237915
975,,0,0.9930960536003113
975,,0,0.9930960536003113
976,,3,0.9408089518547058
976,,3,0.9408089518547058
980,,3,0.9620731472969055
980,,3,0.9620731472969055
981,,3,0.9379507303237915
981,,3,0.9379507303237915
982,,0,0.9832027554512024
982,,0,0.9832027554512024
984,,3,0.9379507303237915
984,,3,0.9379507303237915
987,,3,0.9944012761116028
987,,3,0.9944012761116028
988,,3,0.9379507303237915
988,,3,0.9379507303237915
994,,2,0.9675383567810059
994,,2,0.9675383567810059
999,,3,0.9379507303237915
999,,3,0.9379507303237915
1003,,3,0.9379507303237915
1003,,3,0.9379507303237915
1004,,3,0.9379507303237915
1004,,3,0.9379507303237915
1015,,3,0.9379507303237915
1015,,3,0.9379507303237915
1021,,3,0.9379507303237915
1021,,3,0.9379507303237915
1022,,0,0.9742230772972107
1022,,0,0.9742230772972107
1025,,3,0.9379507303237915
1025,,3,0.9379507303237915
1029,,3,0.9620731472969055
1029,,3,0.9620731472969055
1030,,2,0.977764904499054
1030,,2,0.977764904499054
1032,,3,0.9379507303237915
1032,,3,0.9379507303237915
1034,,0,0.9792040586471558
1034,,0,0.9792040586471558
1044,,5,0.9549045562744141
1044,,5,0.9549045562744141
1046,,3,0.9379507303237915
1046,,3,0.9379507303237915
1059,,2,0.9413463473320007
1059,,2,0.9413463473320007
1060,,3,0.9379507303237915
1060,,3,0.9379507303237915
1061,,3,0.9379507303237915
1061,,3,0.9379507303237915
1064,,3,0.970425546169281
1064,,3,0.970425546169281
1066,,3,0.9793557524681091
1066,,3,0.9793557524681091
1079,,3,0.9379507303237915
1079,,3,0.9379507303237915
1084,,3,0.9391676187515259
1084,,3,0.9391676187515259
1088,,3,0.9600890874862671
1088,,3,0.9600890874862671
1089,,3,0.9872278571128845
1089,,3,0.9872278571128845
1091,,3,0.9379507303237915
1091,,3,0.9379507303237915
1092,,3,0.9379507303237915
1092,,3,0.9379507303237915
1093,,3,0.9721583127975464
1093,,3,0.9721583127975464
1094,,3,0.9605439901351929
1094,,3,0.9605439901351929
1097,,2,0.9420335292816162
1097,,2,0.9420335292816162
1100,,4,0.9697867035865784
1100,,4,0.9697867035865784
1101,,3,0.9617438912391663
1101,,3,0.9617438912391663
1104,,3,0.9732946753501892
1104,,3,0.9732946753501892
1108,,3,0.9712157249450684
1108,,3,0.9712157249450684
1117,,3,0.9620731472969055
1117,,3,0.9620731472969055
1122,,3,0.9379507303237915
1122,,3,0.9379507303237915
1123,,0,0.9980641007423401
1123,,0,0.9980641007423401
1127,,3,0.9379507303237915
1127,,3,0.9379507303237915
1132,,3,0.9725056886672974
1132,,3,0.9725056886672974
1142,,3,0.9379507303237915
1142,,3,0.9379507303237915
1145,,4,0.9301826357841492
1145,,4,0.9301826357841492
1153,,3,0.9748766422271729
1153,,3,0.9748766422271729
1155,,9,0.9499478936195374
1155,,9,0.9499478936195374
1156,,2,0.9951556921005249
1156,,2,0.9951556921005249
1158,,3,0.9379507303237915
1158,,3,0.9379507303237915
1160,,3,0.9379507303237915
1160,,3,0.9379507303237915
1163,,3,0.9625310301780701
1163,,3,0.9625310301780701
1167,,3,0.9386883974075317
1167,,3,0.9386883974075317
1169,,9,0.9499478936195374
1169,,9,0.9499478936195374
1170,,5,0.9553555250167847
1170,,5,0.9553555250167847
1179,,3,0.9386883974075317
1179,,3,0.9386883974075317
1182,,3,0.9379507303237915
1182,,3,0.9379507303237915
1184,,3,0.9620731472969055
1184,,3,0.9620731472969055
1186,,3,0.98811274766922
1186,,3,0.98811274766922
1187,,3,0.9398171901702881
1187,,3,0.9398171901702881
1195,,3,0.9813302755355835
1195,,3,0.9813302755355835
1199,,3,0.9379507303237915
1199,,3,0.9379507303237915
1204,,3,0.9379507303237915
1204,,3,0.9379507303237915
1212,,3,0.9379507303237915
1212,,3,0.9379507303237915
1219,,3,0.9379507303237915
1219,,3,0.9379507303237915
1220,,3,0.9379507303237915
1220,,3,0.9379507303237915
1222,,5,0.9407616257667542
1222,,5,0.9407616257667542
1225,,3,0.9379507303237915
1225,,3,0.9379507303237915
1228,,3,0.9620731472969055
1228,,3,0.9620731472969055
1229,,3,0.9379507303237915
1229,,3,0.9379507303237915
1237,,3,0.9379507303237915
1237,,3,0.9379507303237915
1238,,3,0.9379507303237915
1238,,3,0.9379507303237915
1239,,3,0.9838168025016785
1239,,3,0.9838168025016785
1240,,2,0.9789701700210571
1240,,2,0.9789701700210571
1245,,3,0.9400627017021179
1245,,3,0.9400627017021179
1246,,3,0.9379507303237915
1246,,3,0.9379507303237915
1247,,2,0.9407910108566284
1247,,2,0.9407910108566284
1250,,3,0.9379507303237915
1250,,3,0.9379507303237915
1254,,3,0.9454320669174194
1254,,3,0.9454320669174194
1256,,0,0.9695496559143066
1256,,0,0.9695496559143066
1258,,3,0.9379507303237915
1258,,3,0.9379507303237915
1260,,0,0.9518182277679443
1260,,0,0.9518182277679443
1263,,1,0.9743643999099731
1263,,1,0.9743643999099731
1266,,9,0.9672130942344666
1266,,9,0.9672130942344666
1267,,3,0.9840573072433472
1267,,3,0.9840573072433472
1273,,3,0.9606403112411499
1273,,3,0.9606403112411499
1276,,3,0.9391381144523621
1276,,3,0.9391381144523621
1279,,0,0.9837180972099304
1279,,0,0.9837180972099304
1283,,3,0.9379507303237915
1283,,3,0.9379507303237915
1285,,3,0.9620731472969055
1285,,3,0.9620731472969055
1292,,9,0.9499478936195374
1292,,9,0.9499478936195374
1299,,0,0.9783996343612671
1299,,0,0.9783996343612671
1301,,5,0.9775957465171814
1301,,5,0.9775957465171814
1304,,3,0.9379507303237915
1304,,3,0.9379507303237915
1305,,3,0.9628274440765381
1305,,3,0.9628274440765381
1307,,3,0.9620731472969055
1307,,3,0.9620731472969055
1314,,0,0.9729634523391724
1314,,0,0.9729634523391724
1315,,3,0.9379507303237915
1315,,3,0.9379507303237915
1316,,3,0.9593823552131653
1316,,3,0.9593823552131653
1325,,3,0.9601312875747681
1325,,3,0.9601312875747681
1327,,9,0.9468532204627991
1327,,9,0.9468532204627991
1330,,3,0.9379507303237915
1330,,3,0.9379507303237915
1335,,3,0.9386883974075317
1335,,3,0.9386883974075317
1337,,3,0.9379507303237915
1337,,3,0.9379507303237915
1342,,0,0.9693716168403625
1342,,0,0.9693716168403625
1345,,3,0.9379507303237915
1345,,3,0.9379507303237915
1361,,3,0.9379507303237915
1361,,3,0.9379507303237915
1367,,3,0.9379507303237915
1367,,3,0.9379507303237915
1376,,5,0.9279014468193054
1376,,5,0.9279014468193054
1377,,3,0.9379507303237915
1377,,3,0.9379507303237915
1379,,3,0.9379507303237915
1379,,3,0.9379507303237915
1381,,3,0.9386883974075317
1381,,3,0.9386883974075317
1382,,3,0.9379507303237915
1382,,3,0.9379507303237915
1384,,3,0.9386883974075317
1384,,3,0.9386883974075317
1385,,3,0.9391381144523621
1385,,3,0.9391381144523621
1386,,3,0.9379507303237915
1386,,3,0.9379507303237915
1394,,3,0.9379507303237915
1394,,3,0.9379507303237915
1395,,3,0.939349353313446
1395,,3,0.939349353313446
1397,,3,0.9379507303237915
1397,,3,0.9379507303237915
1405,,3,0.9379507303237915
1405,,3,0.9379507303237915
1406,,3,0.9589443206787109
1406,,3,0.9589443206787109
1417,,3,0.9617623686790466
1417,,3,0.9617623686790466
1424,,0,0.9972522258758545
1424,,0,0.9972522258758545
1430,,0,0.9502046704292297
1430,,0,0.9502046704292297
1447,,3,0.9379507303237915
1447,,3,0.9379507303237915
1453,,1,0.9701159596443176
1453,,1,0.9701159596443176
1454,,3,0.9379507303237915
1454,,3,0.9379507303237915
1455,,3,0.9620731472969055
1455,,3,0.9620731472969055
1460,,9,0.9499478936195374
1460,,9,0.9499478936195374
1464,,2,0.9926744699478149
1464,,2,0.9926744699478149
1465,,3,0.9379507303237915
1465,,3,0.9379507303237915
1468,,3,0.9920107126235962
1468,,3,0.9920107126235962
1470,,3,0.9379507303237915
1470,,3,0.9379507303237915
1471,,3,0.9578779935836792
1471,,3,0.9578779935836792
1478,,3,0.9379507303237915
1478,,3,0.9379507303237915
1479,,3,0.9379507303237915
1479,,3,0.9379507303237915
1483,,3,0.9379507303237915
1483,,3,0.9379507303237915
1488,,3,0.9715577960014343
1488,,3,0.9715577960014343
1489,,3,0.9379507303237915
1489,,3,0.9379507303237915
1490,,3,0.9379507303237915
1490,,3,0.9379507303237915
1491,,3,0.9603545069694519
1491,,3,0.9603545069694519
1497,,9,0.9499478936195374
1497,,9,0.9499478936195374
1506,,9,0.9499478936195374
1506,,9,0.9499478936195374
1507,,3,0.9379507303237915
1507,,3,0.9379507303237915
1513,,3,0.9379507303237915
1513,,3,0.9379507303237915
1515,,3,0.9602622985839844
1515,,3,0.9602622985839844
1518,,3,0.9379507303237915
1518,,3,0.9379507303237915
1520,,5,0.9398907423019409
1520,,5,0.9398907423019409
1521,,2,0.9420335292816162
1521,,2,0.9420335292816162
1522,,1,0.9646602272987366
1522,,1,0.9646602272987366
1532,,9,0.9499478936195374
1532,,9,0.9499478936195374
1533,,9,0.9499478936195374
1533,,9,0.9499478936195374
1534,,3,0.9379507303237915
1534,,3,0.9379507303237915
1536,,5,0.9645435214042664
1536,,5,0.9645435214042664
1538,,3,0.9391381144523621
1538,,3,0.9391381144523621
1539,,9,0.9499478936195374
1539,,9,0.9499478936195374
1548,,3,0.9379507303237915
1548,,3,0.9379507303237915
1552,,0,0.9787230491638184
1552,,0,0.9787230491638184
1553,,3,0.9379507303237915
1553,,3,0.9379507303237915
1555,,3,0.9391381144523621
1555,,3,0.9391381144523621
1557,,3,0.9379507303237915
1557,,3,0.9379507303237915
1569,,3,0.9379507303237915
1569,,3,0.9379507303237915
1574,,3,0.9379507303237915
1574,,3,0.9379507303237915
1576,,3,0.9583006501197815
1576,,3,0.9583006501197815
1579,,2,0.9426394104957581
1579,,2,0.9426394104957581
1580,,3,0.9860975742340088
1580,,3,0.9860975742340088
1588,,3,0.9598981738090515
1588,,3,0.9598981738090515
1590,,3,0.9379507303237915
1590,,3,0.9379507303237915
1591,,3,0.9379507303237915
1591,,3,0.9379507303237915
1597,,5,0.9320346117019653
1597,,5,0.9320346117019653
1603,,3,0.9379507303237915
1603,,3,0.9379507303237915
1609,,3,0.9625310301780701
1609,,3,0.9625310301780701
1612,,3,0.9379507303237915
1612,,3,0.9379507303237915
1620,,9,0.9473434686660767
1620,,9,0.9473434686660767
1625,,3,0.9919264912605286
1625,,3,0.9919264912605286
1626,,3,0.9379507303237915
1626,,3,0.9379507303237915
1633,,3,0.9379507303237915
1633,,3,0.9379507303237915
1641,,3,0.9379507303237915
1641,,3,0.9379507303237915
1645,,2,0.9430781602859497
1645,,2,0.9430781602859497
1648,,3,0.962611734867096
1648,,3,0.962611734867096
1653,,9,0.9499478936195374
1653,,9,0.9499478936195374
1654,,1,0.9833999276161194
1654,,1,0.9833999276161194
1655,,3,0.9894415736198425
1655,,3,0.9894415736198425
1658,,9,0.9499478936195374
1658,,9,0.9499478936195374
1663,,3,0.9379507303237915
1663,,3,0.9379507303237915
1668,,3,0.9379507303237915
1668,,3,0.9379507303237915
1670,,3,0.9379507303237915
1670,,3,0.9379507303237915
1671,,3,0.9391676187515259
1671,,3,0.9391676187515259
1672,,3,0.9640703797340393
1672,,3,0.9640703797340393
1673,,3,0.9620731472969055
1673,,3,0.9620731472969055
1680,,3,0.9379507303237915
1680,,3,0.9379507303237915
1681,,0,0.9517801403999329
1681,,0,0.9517801403999329
1682,,3,0.9379507303237915
1682,,3,0.9379507303237915
1685,,3,0.9386883974075317
1685,,3,0.9386883974075317
1691,,3,0.9379507303237915
1691,,3,0.9379507303237915
1693,,3,0.9379507303237915
1693,,3,0.9379507303237915
1697,,3,0.9379507303237915
1697,,3,0.9379507303237915
1703,,3,0.9793004989624023
1703,,3,0.9793004989624023
1708,,9,0.9499478936195374
1708,,9,0.9499478936195374
1709,,2,0.9549161195755005
1709,,2,0.9549161195755005
1713,,2,0.9411463737487793
1713,,2,0.9411463737487793
1719,,3,0.9379507303237915
1719,,3,0.9379507303237915
1721,,3,0.9379507303237915
1721,,3,0.9379507303237915
1728,,3,0.9620731472969055
1728,,3,0.9620731472969055
1732,,3,0.9379507303237915
1732,,3,0.9379507303237915
1736,,3,0.9712326526641846
1736,,3,0.9712326526641846
1738,,3,0.961555540561676
1738,,3,0.961555540561676
1741,,9,0.9499478936195374
1741,,9,0.9499478936195374
1743,,3,0.9379507303237915
1743,,3,0.9379507303237915
1744,,3,0.9379507303237915
1744,,3,0.9379507303237915
1751,,9,0.9499478936195374
1751,,9,0.9499478936195374
1752,,3,0.9379507303237915
1752,,3,0.9379507303237915
1758,,3,0.9379507303237915
1758,,3,0.9379507303237915
1760,,3,0.9620731472969055
1760,,3,0.9620731472969055
1762,,5,0.9549045562744141
1762,,5,0.9549045562744141
1763,,3,0.9590489268302917
1763,,3,0.9590489268302917
1768,,3,0.9379507303237915
1768,,3,0.9379507303237915
1769,,3,0.9379507303237915
1769,,3,0.9379507303237915
1772,,3,0.9379507303237915
1772,,3,0.9379507303237915
1780,,3,0.9577575325965881
1780,,3,0.9577575325965881
1799,,3,0.9847206473350525
1799,,3,0.9847206473350525
1800,,3,0.9606095552444458
1800,,3,0.9606095552444458
1809,,1,0.950438380241394
1809,,1,0.950438380241394
1811,,1,0.9653347134590149
1811,,1,0.9653347134590149
1813,,3,0.9379507303237915
1813,,3,0.9379507303237915
